"HHID","parcelID","pltid","PID","female","cropID","s4aq07","s5aq08_1","yield","lnvalue","lnarea"
"7aa128bea78c401486b96dd0ff179cab",1,1,3,1,210,0.5,0,0,0,0.405465108108164
"7aa128bea78c401486b96dd0ff179cab",2,1,3,1,130,2,0,0,0,1.09861228866811
"7aa128bea78c401486b96dd0ff179cab",2,1,3,1,210,2,0,0,0,1.09861228866811
"7aa2e4232594447abcebddaa94778c53",1,1,1,1,150,0.25,0,0,0,0.22314355131421
"7aa2e4232594447abcebddaa94778c53",2,1,1,1,210,0.25,0,0,0,0.22314355131421
"7aa2e4232594447abcebddaa94778c53",3,1,1,1,630,0.5,0,0,0,0.405465108108164
"7abae521d3524879a7729fa41eda6e9b",1,1,3,0,221,0.1,200000,2000000,12.2060776455177,0.0953101798043249
"7ad4ff9571914602868f53cc662bced5",1,1,2,1,130,1,0,0,0,0.693147180559945
"7ad4ff9571914602868f53cc662bced5",1,1,2,1,210,1,0,0,0,0.693147180559945
"7ad4ff9571914602868f53cc662bced5",1,1,2,1,741,1,0,0,0,0.693147180559945
"7ad4ff9571914602868f53cc662bced5",1,1,2,1,810,1,84000,84000,11.3385839825165,0.693147180559945
"7ad4ff9571914602868f53cc662bced5",2,1,2,1,130,0.5,140000,280000,11.8494048444231,0.405465108108164
"7ad4ff9571914602868f53cc662bced5",2,1,2,1,741,0.5,0,0,0,0.405465108108164
"7ad4ff9571914602868f53cc662bced5",2,2,2,1,620,0.25,0,0,0,0.22314355131421
"7af81896c05d494a8eea54f51185c9cc",1,1,2,1,410,0.5,80000,160000,11.2897944135779,0.405465108108164
"7af81896c05d494a8eea54f51185c9cc",1,1,2,1,741,0.5,0,0,0,0.405465108108164
"7af81896c05d494a8eea54f51185c9cc",1,2,2,1,420,0.2,130000,650000,11.7752974217158,0.182321556793955
"7af81896c05d494a8eea54f51185c9cc",2,1,2,1,130,0.25,0,0,0,0.22314355131421
"7af81896c05d494a8eea54f51185c9cc",2,1,2,1,210,0.25,0,0,0,0.22314355131421
"7b3213da97314bafb5d9fcaef7493eab",0,1,3,1,130,2,0,0,0,1.09861228866811
"7b3213da97314bafb5d9fcaef7493eab",0,1,3,1,210,2,0,0,0,1.09861228866811
"7b4efc6c6ba441cab35b5b4660dfc637",1,0,3,1,741,0.5,0,0,0,0.405465108108164
"7b4efc6c6ba441cab35b5b4660dfc637",1,1,3,1,130,0.5,0,0,0,0.405465108108164
"7b4efc6c6ba441cab35b5b4660dfc637",1,1,3,1,210,0.5,0,0,0,0.405465108108164
"7b4efc6c6ba441cab35b5b4660dfc637",1,2,3,1,310,0.1,0,0,0,0.0953101798043249
"7b4efc6c6ba441cab35b5b4660dfc637",1,3,3,1,620,0.25,0,0,0,0.22314355131421
"7b4efc6c6ba441cab35b5b4660dfc637",1,4,3,1,130,0.25,0,0,0,0.22314355131421
"7b8f2072ba214e0495310d05b6d2a2c7",2,1,2,1,130,0.25,0,0,0,0.22314355131421
"7b8f2072ba214e0495310d05b6d2a2c7",2,1,2,1,210,0.25,0,0,0,0.22314355131421
"7bebc643e5fd44188706e1f41690b5c4",1,2,2,1,210,0.75,0,0,0,0.559615787935423
"7c2a64b07d6e468fb10e1307fc146c16",1,2,1,0,520,0.25,150000,600000,11.9183972397228,0.22314355131421
"7c2a64b07d6e468fb10e1307fc146c16",1,3,1,0,620,0.25,0,0,0,0.22314355131421
"7c569134296849c7ac995d22880c6f41",1,0,1,0,640,0.25,0,0,0,0.22314355131421
"7c569134296849c7ac995d22880c6f41",1,0,1,0,741,0.25,0,0,0,0.22314355131421
"7c569134296849c7ac995d22880c6f41",1,0,1,0,760,0.25,120000,480000,11.6952553550628,0.22314355131421
"7c569134296849c7ac995d22880c6f41",1,0,1,0,770,0.25,0,0,0,0.22314355131421
"7c569134296849c7ac995d22880c6f41",1,3,1,0,130,1,0,0,0,0.693147180559945
"7c569134296849c7ac995d22880c6f41",1,4,1,0,210,0.5,0,0,0,0.405465108108164
"7c569134296849c7ac995d22880c6f41",1,5,1,0,310,0.25,20000,80000,9.90353755128617,0.22314355131421
"7c569134296849c7ac995d22880c6f41",1,6,1,0,620,0.25,0,0,0,0.22314355131421
"7c569134296849c7ac995d22880c6f41",1,7,1,0,610,0.25,0,0,0,0.22314355131421
"7c6b9dbd18784019ba16894dcc09b725",1,1,1,1,210,0.25,0,0,0,0.22314355131421
"7c6b9dbd18784019ba16894dcc09b725",1,1,1,1,741,0.25,0,0,0,0.22314355131421
"7c6b9dbd18784019ba16894dcc09b725",2,1,1,1,741,0.5,0,0,0,0.405465108108164
"7c6b9dbd18784019ba16894dcc09b725",3,1,1,1,210,0.25,0,0,0,0.22314355131421
"7c800b94beaf4bae9f9d2c69683476c2",1,0,1,1,130,0.5,0,0,0,0.405465108108164
"7c800b94beaf4bae9f9d2c69683476c2",1,0,1,1,210,0.5,0,0,0,0.405465108108164
"7c800b94beaf4bae9f9d2c69683476c2",1,1,1,1,741,1,0,0,0,0.693147180559945
"7c800b94beaf4bae9f9d2c69683476c2",1,1,1,1,744,1,30000,30000,10.3089859934221,0.693147180559945
"7c800b94beaf4bae9f9d2c69683476c2",1,2,1,1,141,0.25,20000,80000,9.90353755128617,0.22314355131421
"7c800b94beaf4bae9f9d2c69683476c2",1,3,1,1,620,0.1,0,0,0,0.0953101798043249
"7c800b94beaf4bae9f9d2c69683476c2",1,4,1,1,610,0.5,0,0,0,0.405465108108164
"7ca7279b6a8546eb9d5c1afa9f9f3810",1,1,7,0,130,0.25,0,0,0,0.22314355131421
"7ca7279b6a8546eb9d5c1afa9f9f3810",1,1,7,0,610,0.25,80000,320000,11.2897944135779,0.22314355131421
"7ca7279b6a8546eb9d5c1afa9f9f3810",2,1,7,0,610,0.3,100000,333333.333333333,11.5129354649202,0.262364264467491
"7cd011991ab747509c7efa97cf714d6c",1,1,1,0,130,0.54,0,0,0,0.431782416425538
"7cd011991ab747509c7efa97cf714d6c",1,1,1,0,210,0.54,0,0,0,0.431782416425538
"7cd011991ab747509c7efa97cf714d6c",1,1,1,0,630,0.54,0,0,0,0.431782416425538
"7d656817b8644f7ab76dd8459b867159",1,1,1,1,210,0.25,0,0,0,0.22314355131421
"7d6d1f139925479baab5588520732afb",1,1,2,1,130,0.25,0,0,0,0.22314355131421
"7d6d1f139925479baab5588520732afb",1,1,2,1,210,0.25,0,0,0,0.22314355131421
"7d6d1f139925479baab5588520732afb",2,1,2,1,741,0.3,720000,2400000,13.4870078798802,0.262364264467491
"7e29f5ddf6f943a4b62d394b6a5e4688",0,1,10,0,630,4,200000,50000,12.2060776455177,1.6094379124341
"7e29f5ddf6f943a4b62d394b6a5e4688",1,1,1,1,130,1,0,0,0,0.693147180559945
"7e29f5ddf6f943a4b62d394b6a5e4688",1,1,1,1,630,1,0,0,0,0.693147180559945
"7e618768bdac4e65898a8b576a48281a",1,1,1,1,130,0.3,0,0,0,0.262364264467491
"7e618768bdac4e65898a8b576a48281a",1,1,1,1,210,0.3,0,0,0,0.262364264467491
"7e618768bdac4e65898a8b576a48281a",2,1,1,1,630,0.25,0,0,0,0.22314355131421
"7e618768bdac4e65898a8b576a48281a",3,1,1,1,510,1,120000,120000,11.6952553550628,0.693147180559945
"7e618768bdac4e65898a8b576a48281a",3,1,1,1,741,1,0,0,0,0.693147180559945
"7e618768bdac4e65898a8b576a48281a",3,1,1,1,744,1,0,0,0,0.693147180559945
"7e6a79956ffb417b8f86ba82001858d6",1,1,1,0,210,1.5,720000,480000,13.4870078798802,0.916290731874155
"7e6a79956ffb417b8f86ba82001858d6",1,1,1,0,741,1.5,1440000,960000,14.1801543659964,0.916290731874155
"7e6a79956ffb417b8f86ba82001858d6",1,2,2,1,620,1,0,0,0,0.693147180559945
"7e6a79956ffb417b8f86ba82001858d6",3,1,2,1,130,100,0,0,0,4.61512051684126
"7e6a79956ffb417b8f86ba82001858d6",3,2,2,1,620,0.5,0,0,0,0.405465108108164
"7e7bf49c122b4fa7bbab1d05fc9d2be5",1,1,1,0,210,0.48,0,0,0,0.392042087776024
"7e7bf49c122b4fa7bbab1d05fc9d2be5",1,1,1,0,741,0.48,0,0,0,0.392042087776024
"7e861b0783f943cfaebda4779b77e50d",1,1,1,1,630,0.4,48000,120000,10.7789771230064,0.336472236621213
"7e861b0783f943cfaebda4779b77e50d",1,2,1,1,340,0.3,0,0,0,0.262364264467491
"7e861b0783f943cfaebda4779b77e50d",1,4,1,1,620,0.3,4000,13333.3333333333,8.29429960885724,0.262364264467491
"7e9a0d0c381340eca357cbee364df760",4,1,4,1,310,0.25,0,0,0,0.22314355131421
"7e9a0d0c381340eca357cbee364df760",4,2,4,1,340,0.5,30000,60000,10.3089859934221,0.405465108108164
"7eeb47a113ed47f8b76821c1e75e161c",1,1,1,0,741,1,50000,50000,10.8197982842103,0.693147180559945
"7eeb47a113ed47f8b76821c1e75e161c",1,2,1,0,130,0.5,0,0,0,0.405465108108164
"7eeb47a113ed47f8b76821c1e75e161c",1,2,1,0,210,0.5,0,0,0,0.405465108108164
"7eeb47a113ed47f8b76821c1e75e161c",1,3,1,0,620,0.05,0,0,0,0.048790164169432
"7ef83f095acc45888e843a353912c2f6",1,1,1,1,130,0.49,0,0,0,0.398776119957368
"7ef83f095acc45888e843a353912c2f6",1,1,1,1,210,0.49,0,0,0,0.398776119957368
"7ef83f095acc45888e843a353912c2f6",1,1,1,1,741,0.49,0,0,0,0.398776119957368
"7effeabc4ed342d68e246c50c533e58b",1,1,1,1,630,0.5,0,0,0,0.405465108108164
"7f18e27361b7473abe9ba8f8638d97d7",1,1,1,0,741,0.2,0,0,0,0.182321556793955
"7f18e27361b7473abe9ba8f8638d97d7",1,2,1,0,620,0.3,0,0,0,0.262364264467491
"7f18e27361b7473abe9ba8f8638d97d7",3,1,1,0,130,1.5,0,0,0,0.916290731874155
"7f2511b753284ce7886b6fc55bd36798",2,2,1,1,620,0.25,5000,20000,8.5173931714189,0.22314355131421
"7f815e618b474d4fa3033cc420b08adb",1,1,3,1,130,1,0,0,0,0.693147180559945
"7f815e618b474d4fa3033cc420b08adb",1,1,3,1,210,1,40000,40000,10.5966597327836,0.693147180559945
"7f82238f7ead4f62a928d688d714d75a",2,2,2,1,130,0.2,0,0,0,0.182321556793955
"7f82238f7ead4f62a928d688d714d75a",2,2,2,1,210,0.2,0,0,0,0.182321556793955
"7f82238f7ead4f62a928d688d714d75a",2,3,2,1,130,0.7,0,0,0,0.53062825106217
"7f82238f7ead4f62a928d688d714d75a",2,3,2,1,630,0.7,150000,214285.714285714,11.9183972397228,0.53062825106217
"7f851c2ccbf243319aa0de4ffe7c8bff",1,1,3,1,150,0.65,147000,226153.846153846,11.8981946684588,0.500775287912489
"7fa265214c3c41e49796aa4e6dd63d80",1,0,1,1,130,0.74,0,0,0,0.553885113226438
"7fa265214c3c41e49796aa4e6dd63d80",2,0,1,1,130,0.5,0,0,0,0.405465108108164
"7fa265214c3c41e49796aa4e6dd63d80",2,0,1,1,630,0.5,40000,80000,10.5966597327836,0.405465108108164
"7fa265214c3c41e49796aa4e6dd63d80",3,0,1,1,130,0.5,0,0,0,0.405465108108164
"7fa265214c3c41e49796aa4e6dd63d80",3,0,1,1,630,0.5,0,0,0,0.405465108108164
"7fa999046eca4168a522c969bfdb0987",1,1,2,1,130,0.5,0,0,0,0.405465108108164
"7fa999046eca4168a522c969bfdb0987",1,2,2,1,630,1,0,0,0,0.693147180559945
"7fa999046eca4168a522c969bfdb0987",1,2,2,1,741,1,0,0,0,0.693147180559945
"7fa999046eca4168a522c969bfdb0987",2,1,2,1,130,0.5,0,0,0,0.405465108108164
"7fa999046eca4168a522c969bfdb0987",2,2,2,1,620,0.5,0,0,0,0.405465108108164
"7fdd342538b94b26abd695b9b09c9297",1,0,1,1,741,0.75,36000,48000,10.4913019948302,0.559615787935423
"7fdd342538b94b26abd695b9b09c9297",1,1,1,1,130,0.5,0,0,0,0.405465108108164
"7fdd342538b94b26abd695b9b09c9297",1,1,1,1,210,0.5,0,0,0,0.405465108108164
"7fdd342538b94b26abd695b9b09c9297",1,2,1,1,620,0.25,0,0,0,0.22314355131421
"80f0a4bfa6f7475d8d5a558e5b1e9138",3,1,1,0,630,0.5,0,0,0,0.405465108108164
"80fa64dba6bd4a6280425a1bf6465139",1,1,2,1,130,0.06,0,0,0,0.0582689081239758
"80fa64dba6bd4a6280425a1bf6465139",1,2,2,1,741,0.17,0,0,0,0.157003748809665
"811b90e5b01e49f6b213f1e2f13d0748",1,1,1,0,130,0.25,0,0,0,0.22314355131421
"811b90e5b01e49f6b213f1e2f13d0748",1,1,1,0,210,0.25,0,0,0,0.22314355131421
"811b90e5b01e49f6b213f1e2f13d0748",1,1,1,0,310,0.25,100000,400000,11.5129354649202,0.22314355131421
"8161c7383a8c42aaa350ca3f9d560855",1,1,1,0,130,1,0,0,0,0.693147180559945
"8161c7383a8c42aaa350ca3f9d560855",1,1,1,0,210,1,0,0,0,0.693147180559945
"8178a425444a4dfebf61cada4f8bd839",1,1,1,0,741,0.75,900000,1200000,13.7101511534169,0.559615787935423
"818b43a905b245e3ae6b306ace92953d",1,1,1,1,741,1.2,300000,250000,12.6115410869661,0.78845736036427
"818b43a905b245e3ae6b306ace92953d",2,1,1,1,741,1,270000,270000,12.5061809416774,0.693147180559945
"818b43a905b245e3ae6b306ace92953d",3,1,1,1,741,0.8,1350000,1687500,14.1156158911551,0.587786664902119
"818b43a905b245e3ae6b306ace92953d",4,1,1,1,741,1,1020000,1020000,13.8353141656521,0.693147180559945
"81c3d2c774684647b90ab53abbd00705",1,0,1,1,210,1,50000,50000,10.8197982842103,0.693147180559945
"81c3d2c774684647b90ab53abbd00705",1,0,1,1,741,1,50000,50000,10.8197982842103,0.693147180559945
"8203ef8ec16e46b79815cc90884a8435",1,0,1,0,741,1,1000000,1000000,13.8155115579638,0.693147180559945
"8203ef8ec16e46b79815cc90884a8435",2,0,1,0,130,1.5,600000,400000,13.3046866008636,0.916290731874155
"827e270545d246b4aa6d71242bf95909",1,1,1,1,620,0.25,0,0,0,0.22314355131421
"827e270545d246b4aa6d71242bf95909",2,1,1,1,741,0.3,0,0,0,0.262364264467491
"82aab144d0564f0787a6d7edbe04a2ac",1,0,1,1,130,0.5,0,0,0,0.405465108108164
"82aab144d0564f0787a6d7edbe04a2ac",1,0,1,1,630,0.5,17500,35000,9.77001330113616,0.405465108108164
"82f3147f85d74b49bbb0e5e54d2bbb9e",1,2,1,1,620,0,560000,Inf,13.235693848424,0
"8387002428b74844bea6411e79e8af97",1,1,2,1,130,0.25,0,0,0,0.22314355131421
"8387002428b74844bea6411e79e8af97",1,1,2,1,210,0.25,0,0,0,0.22314355131421
"8387002428b74844bea6411e79e8af97",1,1,2,1,630,0.25,0,0,0,0.22314355131421
"8387002428b74844bea6411e79e8af97",1,1,2,1,741,0.25,0,0,0,0.22314355131421
"8387002428b74844bea6411e79e8af97",2,1,2,1,210,0.25,0,0,0,0.22314355131421
"8387002428b74844bea6411e79e8af97",2,1,2,1,620,0.25,0,0,0,0.22314355131421
"8387002428b74844bea6411e79e8af97",2,1,2,1,630,0.25,0,0,0,0.22314355131421
"83bd7d633737435994b5a61b8647da6f",1,1,1,0,744,0.05,48000,960000,10.7789771230064,0.048790164169432
"83d0fed73e694bdb9e0d020849793252",2,0,1,1,150,1,0,0,0,0.693147180559945
"83d0fed73e694bdb9e0d020849793252",2,0,1,1,630,1,0,0,0,0.693147180559945
"83fb651ca41f46f7a6e837f6466facc5",1,2,1,1,223,0.3,0,0,0,0.262364264467491
"83fb651ca41f46f7a6e837f6466facc5",1,3,1,1,620,0.12,0,0,0,0.113328685307003
"83fb651ca41f46f7a6e837f6466facc5",3,1,1,1,223,0.25,0,0,0,0.22314355131421
"84c48be6574e45fdacc7b5aa9b5f6a54",1,1,2,1,630,1,0,0,0,0.693147180559945
"84c48be6574e45fdacc7b5aa9b5f6a54",1,2,2,1,620,0.5,0,0,0,0.405465108108164
"84f1015272fd4acd94ed5674f07f2c9d",0,1,6,0,620,0.5,300000,600000,12.6115410869661,0.405465108108164
"850306f728924dc5a1942c5acdf95cd8",1,1,1,1,130,0.29,0,0,0,0.254642218373581
"850306f728924dc5a1942c5acdf95cd8",1,1,1,1,310,0.29,0,0,0,0.254642218373581
"85491223ab0747a18519c0133e9cf2e1",1,1,1,1,130,0.2,0,0,0,0.182321556793955
"85491223ab0747a18519c0133e9cf2e1",1,1,1,1,210,0.2,0,0,0,0.182321556793955
"85491223ab0747a18519c0133e9cf2e1",1,2,1,1,310,0.05,0,0,0,0.048790164169432
"857caad639e048f9aa35e82a98cd0236",1,1,1,0,741,1,0,0,0,0.693147180559945
"860a1b47a8c04b36b2c21b1238863cf5",2,0,1,1,630,0.25,0,0,0,0.22314355131421
"866f6a8e646840eba3ed5335760613fc",1,1,1,1,150,1,0,0,0,0.693147180559945
"8712b74250794fddac99ea78d80997db",1,1,1,0,741,2,300000,150000,12.6115410869661,1.09861228866811
"8712b74250794fddac99ea78d80997db",1,1,1,0,744,2,210000,105000,12.254867571593,1.09861228866811
"8712b74250794fddac99ea78d80997db",2,1,2,1,810,1.5,180000,120000,12.1007176854125,0.916290731874155
"8712b74250794fddac99ea78d80997db",2,2,2,1,130,1.5,50000,33333.3333333333,10.8197982842103,0.916290731874155
"8712b74250794fddac99ea78d80997db",2,2,2,1,210,1.5,100000,66666.6666666667,11.5129354649202,0.916290731874155
"8712b74250794fddac99ea78d80997db",2,2,2,1,510,1.5,0,0,0,0.916290731874155
"8712b74250794fddac99ea78d80997db",2,2,2,1,620,1.5,50000,33333.3333333333,10.8197982842103,0.916290731874155
"8712b74250794fddac99ea78d80997db",2,2,2,1,630,1.5,0,0,0,0.916290731874155
"8712b74250794fddac99ea78d80997db",3,1,2,1,810,2,100000,50000,11.5129354649202,1.09861228866811
"87bb19dff0f44187875ec19a10fe8279",2,1,1,1,620,0.25,0,0,0,0.22314355131421
"87bb19dff0f44187875ec19a10fe8279",3,1,1,1,221,0.5,0,0,0,0.405465108108164
"87c4e00c7e5748e28a863e4b24de142a",1,1,1,1,150,0.2,0,0,0,0.182321556793955
"87c4e00c7e5748e28a863e4b24de142a",1,2,1,1,890,0.1,0,0,0,0.0953101798043249
"87e2684f3b8f476da41f9f3f2ecf725e",1,1,2,0,210,0.5,0,0,0,0.405465108108164
"87e2684f3b8f476da41f9f3f2ecf725e",2,1,2,0,130,1,286000,286000,12.5637505862994,0.693147180559945
"87e2684f3b8f476da41f9f3f2ecf725e",2,1,2,0,210,1,200000,200000,12.2060776455177,0.693147180559945
"881538d806af44b394bb1f7e473e81fb",1,2,1,0,130,0.75,0,0,0,0.559615787935423
"881538d806af44b394bb1f7e473e81fb",1,3,1,0,620,0.5,0,0,0,0.405465108108164
"881538d806af44b394bb1f7e473e81fb",1,4,1,0,210,0.5,0,0,0,0.405465108108164
"881cff26a2b141539b62557a525c35ca",1,0,5,1,120,0.2,120000,600000,11.6952553550628,0.182321556793955
"881cff26a2b141539b62557a525c35ca",1,1,5,1,210,0.25,0,0,0,0.22314355131421
"881cff26a2b141539b62557a525c35ca",2,1,5,1,130,0.5,150000,300000,11.9183972397228,0.405465108108164
"88528987d073476d9d0283249b51b309",1,0,1,0,741,1.2,400000,333333.333333333,12.899222326087,0.78845736036427
"88528987d073476d9d0283249b51b309",1,0,1,0,744,1.2,400000,333333.333333333,12.899222326087,0.78845736036427
"88528987d073476d9d0283249b51b309",2,0,1,0,741,2,1500000,750000,14.2209763327389,1.09861228866811
"88f986f6edb64cb583939d1732e2c621",1,0,1,0,210,0.2,120000,600000,11.6952553550628,0.182321556793955
"88f986f6edb64cb583939d1732e2c621",1,1,1,0,310,0.2,150000,750000,11.9183972397228,0.182321556793955
"88f986f6edb64cb583939d1732e2c621",2,0,1,0,741,0.08,0,0,0,0.0769610411361284
"89145e187f3b49d7b2182ddf0de09a06",3,2,3,1,620,0.9,0,0,0,0.641853886172395
"892e584c6cfe45de95576b3083f58a5f",1,1,5,1,130,0.77,260000,337662.337662338,12.4684407561441,0.570979546585738
"8936d6c854b147eaba6a4d8d92af2a3e",1,1,2,1,741,0.75,0,0,0,0.559615787935423
"8936d6c854b147eaba6a4d8d92af2a3e",1,2,2,1,210,0.25,0,0,0,0.22314355131421
"8936d6c854b147eaba6a4d8d92af2a3e",2,1,2,1,620,0.4,0,0,0,0.336472236621213
"8936d6c854b147eaba6a4d8d92af2a3e",3,1,2,1,141,0.45,0,0,0,0.371563556432483
"893875030df44f56843645c439b7e448",2,2,1,1,620,0.25,0,0,0,0.22314355131421
"893d52e674dd49bd8d5124981cca722c",1,1,1,1,210,0.1,14300,143000,9.56808474387294,0.0953101798043249
"893d52e674dd49bd8d5124981cca722c",1,1,1,1,630,0.1,140000,1400000,11.8494048444231,0.0953101798043249
"893d52e674dd49bd8d5124981cca722c",1,2,1,1,310,0.2,60000,300000,11.002116507732,0.182321556793955
"893d52e674dd49bd8d5124981cca722c",1,3,1,1,741,0.2,0,0,0,0.182321556793955
"893d52e674dd49bd8d5124981cca722c",2,1,1,1,620,0.5,150000,300000,11.9183972397228,0.405465108108164
"893d52e674dd49bd8d5124981cca722c",2,2,1,1,210,0.4,13000,32500,9.47278155656217,0.336472236621213
"89790b7eab0d469eac79b5075dd10f1c",1,1,1,1,741,0.25,0,0,0,0.22314355131421
"89790b7eab0d469eac79b5075dd10f1c",1,2,1,1,130,0.75,28800,38400,10.2681653877435,0.559615787935423
"89790b7eab0d469eac79b5075dd10f1c",1,2,1,1,210,0.75,155600,207466.666666667,11.955050317441,0.559615787935423
"89a7cc1fcd2a4017b6b059abbdd0fbc0",2,2,1,1,320,1,0,0,0,0.693147180559945
"89ea415fa58b4cc28f1e97993b4a10f2",2,1,2,1,141,0.75,0,0,0,0.559615787935423
"89ea415fa58b4cc28f1e97993b4a10f2",3,0,1,0,741,0.6,1000000,1666666.66666667,13.8155115579638,0.470003629245736
"8a487ec2e2d0462684843b3a800f2a52",1,1,10,1,210,1.2,140000,116666.666666667,11.8494048444231,0.78845736036427
"8a487ec2e2d0462684843b3a800f2a52",1,1,10,1,741,1.2,450000,375000,13.0170050839663,0.78845736036427
"8a763bf06c1242969e5f58ff8291c4b6",1,1,2,1,610,0.39,0,0,0,0.3293037471426
"8a763bf06c1242969e5f58ff8291c4b6",1,1,2,1,741,0.39,480000,1230769.23076923,13.0815434662152,0.3293037471426
"8a763bf06c1242969e5f58ff8291c4b6",2,1,2,1,610,0.68,0,0,0,0.518793793415168
"8a862a0c291b4dafbf287b83572eab3c",1,1,4,1,741,0.1,0,0,0,0.0953101798043249
"8a862a0c291b4dafbf287b83572eab3c",1,2,4,1,130,0.25,0,0,0,0.22314355131421
"8a862a0c291b4dafbf287b83572eab3c",2,1,4,1,620,0.25,0,0,0,0.22314355131421
"8b4d777ba5974738988aec0efdd7ef10",2,1,2,1,130,0.2,25000,125000,10.1266711030504,0.182321556793955
"8b4d777ba5974738988aec0efdd7ef10",2,2,2,1,130,0.2,50000,250000,10.8197982842103,0.182321556793955
"8b4d777ba5974738988aec0efdd7ef10",3,1,1,0,120,0.5,900000,1800000,13.7101511534169,0.405465108108164
"8b6e73cf62d3492caeb75bf11df9980d",1,1,1,1,130,0.75,0,0,0,0.559615787935423
"8b6e73cf62d3492caeb75bf11df9980d",1,1,1,1,210,0.75,0,0,0,0.559615787935423
"8b6e73cf62d3492caeb75bf11df9980d",1,2,1,1,620,0.25,0,0,0,0.22314355131421
"8b6e73cf62d3492caeb75bf11df9980d",1,2,1,1,630,0.25,0,0,0,0.22314355131421
"8beea5570da34cc48e31b41a0af2f581",1,2,9,1,130,1,0,0,0,0.693147180559945
"8beea5570da34cc48e31b41a0af2f581",1,2,9,1,210,1,0,0,0,0.693147180559945
"8beea5570da34cc48e31b41a0af2f581",1,2,9,1,630,1,0,0,0,0.693147180559945
"8beea5570da34cc48e31b41a0af2f581",2,1,1,0,130,2,0,0,0,1.09861228866811
"8beea5570da34cc48e31b41a0af2f581",2,1,1,0,210,2,0,0,0,1.09861228866811
"8bf96b447a2e4263992ef11da8cbbdc1",0,2,1,1,210,1,0,0,0,0.693147180559945
"8bf96b447a2e4263992ef11da8cbbdc1",0,2,1,1,630,1,0,0,0,0.693147180559945
"8bf96b447a2e4263992ef11da8cbbdc1",0,3,1,1,620,0.5,0,0,0,0.405465108108164
"8bf96b447a2e4263992ef11da8cbbdc1",0,5,1,1,640,0.5,0,0,0,0.405465108108164
"8c5d550afff04bea9e522fad66ae948f",1,0,1,0,210,0.25,30000,120000,10.3089859934221,0.22314355131421
"8c5d550afff04bea9e522fad66ae948f",1,0,1,0,741,0.25,0,0,0,0.22314355131421
"8c5d550afff04bea9e522fad66ae948f",2,0,1,0,741,0.5,0,0,0,0.405465108108164
"8c5d550afff04bea9e522fad66ae948f",4,1,1,0,210,1,90000,90000,11.4075760603618,0.693147180559945
"8dd65b7172ee421fa7e2883e90df0951",1,1,1,1,741,0.5,0,0,0,0.405465108108164
"8dd65b7172ee421fa7e2883e90df0951",2,1,1,1,210,0.5,65000,130000,11.0821579333748,0.405465108108164
"8dd65b7172ee421fa7e2883e90df0951",2,1,1,1,620,0.5,0,0,0,0.405465108108164
"8dd65b7172ee421fa7e2883e90df0951",2,1,1,1,630,0.5,0,0,0,0.405465108108164
"8dd65b7172ee421fa7e2883e90df0951",2,1,1,1,741,0.5,0,0,0,0.405465108108164
"8df87ec021f94ad9b03185b5283c279e",1,1,4,1,630,0.5,0,0,0,0.405465108108164
"8df87ec021f94ad9b03185b5283c279e",1,3,4,1,620,0.5,0,0,0,0.405465108108164
"8df87ec021f94ad9b03185b5283c279e",2,1,1,1,150,1,0,0,0,0.693147180559945
"8e1ae70b54e74d8c9cd573923bf74393",1,1,1,1,130,0.4,0,0,0,0.336472236621213
"8e1ae70b54e74d8c9cd573923bf74393",1,1,1,1,210,0.4,0,0,0,0.336472236621213
"8e1ae70b54e74d8c9cd573923bf74393",1,1,1,1,741,0.4,0,0,0,0.336472236621213
"8e1ae70b54e74d8c9cd573923bf74393",1,2,1,1,141,0.1,0,0,0,0.0953101798043249
"8e275889cf9d4a2d9b918cca0296bf47",1,1,1,1,150,1.02,0,0,0,0.703097511413113
"8e46484bb7824d3fb6d59fa00e5f96e8",0,1,1,1,130,0.7,0,0,0,0.53062825106217
"8e46484bb7824d3fb6d59fa00e5f96e8",1,1,1,1,620,0.2,0,0,0,0.182321556793955
"8e4f4884786441eead77d423cf002827",1,0,2,1,520,0.25,300000,1200000,12.6115410869661,0.22314355131421
"8ee09f114c144bd192bce8c656660d7e",1,1,1,1,310,0.5,160000,320000,11.9829353441964,0.405465108108164
"8ee09f114c144bd192bce8c656660d7e",2,1,1,1,130,0.5,60000,120000,11.002116507732,0.405465108108164
"8ee09f114c144bd192bce8c656660d7e",2,2,1,1,210,0.4,180000,450000,12.1007176854125,0.336472236621213
"8ef19c13bc2c40768f94983065c7ee1c",1,1,2,1,150,0.5,0,0,0,0.405465108108164
"8f62ead3a4554156a8313e1bab4c6545",1,1,2,1,130,0.19,0,0,0,0.173953307123438
"8f62ead3a4554156a8313e1bab4c6545",2,1,2,1,130,0.5,0,0,0,0.405465108108164
"8f62ead3a4554156a8313e1bab4c6545",2,2,2,1,620,0.5,0,0,0,0.405465108108164
"8fc5f95c10f1417281d49d08a4e39ec0",1,0,1,0,130,0.3,0,0,0,0.262364264467491
"8fc5f95c10f1417281d49d08a4e39ec0",1,0,1,0,210,0.3,0,0,0,0.262364264467491
"903864ddc9c641de8b968666fe5e4169",4,1,2,1,130,0.3,0,0,0,0.262364264467491
"903864ddc9c641de8b968666fe5e4169",4,1,2,1,210,0.3,0,0,0,0.262364264467491
